water_district,wdid,admin_number,admin_date
57,5703556,21458.20249,1908-10-01
57,5703556,51354.00000,1990-08-08
57,5703557,21458.20249,1908-10-01
57,5703557,51354.00000,1990-08-08
57,5703561,19997.17705,1904-10-01
57,5703561,24281.22060,1916-06-24
57,5703561,48577.38898,1982-12-31
57,5703562,24281.22060,1916-06-24
57,5703562,48577.36768,1982-12-31
57,5703578,23654.23619,1914-10-06
57,5703578,48577.37786,1982-12-31
57,5703579,20357.19967,1905-09-26
57,5703579,48577.39004,1982-12-31
57,5703583,35987.33406,1948-07-12
57,5703583,37156.00000,1951-09-24
57,5703583,46993.00000,1978-08-30
57,5703584,40745.00000,1961-07-22
57,5703584,51354.00000,1990-08-08
57,5703585,19628.19483,1903-09-28
57,5703585,55123.00000,2000-12-02
57,5703587,21092.19970,1907-10-01
57,5703587,57343.19970,2006-12-31
57,5703610,52871.00000,1994-10-03
57,5703610,54520.00000,1999-04-09
57,5703610,55316.00000,2001-06-13
57,5703611,52960.52812,1994-12-31
57,5703611,24306.21365,1916-07-19
57,5703613,52960.52812,1994-12-31
57,5703613,24306.21365,1916-07-19
57,5703613,17337.00000,1897-06-19
57,5703643,21458.20249,1908-10-01
57,5703643,46386.43860,1976-12-31
57,5703643,46386.46020,1976-12-31
57,5703645,46386.43860,1976-12-31
57,5703645,46386.46020,1976-12-31
57,5703645,21458.20249,1908-10-01
57,5703646,21458.20249,1908-10-01
57,5703646,46386.43860,1976-12-31
57,5703646,46386.46020,1976-12-31
57,5703662,45410.00000,1974-04-30
57,5703662,15264.00000,1891-10-16
57,5703663,45410.00000,1974-04-30
57,5703663,15264.00000,1891-10-16
57,5703664,45410.00000,1974-04-30
57,5703664,15264.00000,1891-10-16
57,5703665,45410.00000,1974-04-30
57,5703665,15264.00000,1891-10-16
57,5703667,45410.00000,1974-04-30
57,5703667,15264.00000,1891-10-16
57,5703668,45410.00000,1974-04-30
57,5703668,15264.00000,1891-10-16
57,5703669,45410.00000,1974-04-30
57,5703669,15264.00000,1891-10-16
57,5703670,45410.00000,1974-04-30
57,5703670,15264.00000,1891-10-16
57,5703671,45410.00000,1974-04-30
57,5703671,15264.00000,1891-10-16
57,5703675,55882.55789,2002-12-31
57,5703675,56856.00000,2005-08-31
57,5703676,55882.55789,2002-12-31
57,5703676,56856.00000,2005-08-31
57,5703677,55882.55789,2002-12-31
57,5703677,56856.00000,2005-08-31
57,5703757,59169.54485,2011-12-31
57,5703757,59169.57394,2011-12-31
57,5703758,59169.54485,2011-12-31
57,5703758,59169.57394,2011-12-31
57,5703759,59169.54485,2011-12-31
57,5703759,59169.57394,2011-12-31
57,5703762,59169.56063,2011-12-31
57,5703762,59169.57394,2011-12-31
57,5703786,41461.00000,1963-07-08
57,5703786,41854.00000,1964-08-04
57,5703786,39599.00000,1958-06-02
57,5703786,41727.41412,1964-03-30
57,5703786,31626.29120,1936-08-03
57,5703786,39254.37538,1957-06-22
57,5703786,39254.38504,1957-06-22
57,5703786,19252.16612,1902-09-17
57,5703786,31257.29400,1935-07-31
57,5703786,33782.29371,1942-06-29
57,5703786,31626.30895,1936-08-03
57,5703786,33337.30895,1941-04-10
57,5703786,31760.26600,1936-12-15
57,5703786,30845.25763,1934-06-14
57,5703793,46386.46356,1976-12-31
57,5703793,47296.00000,1979-06-29
57,5703794,46386.45899,1976-12-31
57,5703794,51354.00000,1990-08-08
57,5703795,46386.37536,1976-12-31
57,5703795,51354.00000,1990-08-08
57,5703797,46386.41088,1976-12-31
57,5703797,51354.00000,1990-08-08
57,5703840,46386.46112,1976-12-31
57,5703840,46566.00000,1977-06-29
57,5703967,38144.00000,1954-06-08
57,5703967,41813.00000,1964-06-24
57,5703967,41854.00000,1964-08-04
57,5703967,39599.00000,1958-06-02
57,5703967,41727.41412,1964-03-30
57,5704201,41483.00000,1963-07-30
57,5704201,47905.00000,1981-02-27
57,5704201,39599.00000,1958-06-02
57,5704201,41727.41412,1964-03-30
57,5704203,46545.00000,1977-06-08
57,5704203,46386.37536,1976-12-31
57,5704203,46386.45899,1976-12-31
57,5704203,51354.00000,1990-08-08
57,5704204,46575.00000,1977-07-08
57,5704204,46386.37536,1976-12-31
57,5704204,46386.45899,1976-12-31
57,5704204,51354.00000,1990-08-08
57,5704204,58804.58255,2010-12-31
57,5704205,46740.00000,1977-12-20
57,5704205,46386.37536,1976-12-31
57,5704205,46386.45899,1976-12-31
57,5704205,51354.00000,1990-08-08
57,5704453,48577.45846,1982-12-31
57,5704453,57343.41160,2006-12-31
57,5704629,19251.17083,1902-09-16
57,5704629,22436.22033,1911-06-06
57,5704629,29923.27667,1931-12-05
57,5704629,34139.19621,1943-06-21
57,5704629,34139.27028,1943-06-21
57,5704629,39925.37395,1959-04-24
57,5705009,46020.44103,1975-12-31
57,5705009,46506.00000,1977-04-30
57,5705012,44925.41272,1972-12-31
57,5705012,46750.00000,1977-12-30
57,5705012,14001.00000,1888-05-01
57,5705012,14005.00000,1888-05-05
57,5705012,14012.00000,1888-05-12
57,5705012,14081.00000,1888-07-20
57,5705012,14318.00000,1889-03-14
57,5705012,14385.00000,1889-05-20
57,5705012,14472.00000,1889-08-15
57,5705012,18817.00000,1901-07-09
57,5705012,18885.18748,1901-09-15
57,5705012,19116.00000,1902-05-04
57,5705012,19251.19236,1902-09-16
57,5705012,19628.19116,1903-09-28
57,5705012,23167.20672,1913-06-06
57,5705012,32711.31978,1939-07-24
57,5705012,39925.35184,1959-04-24
57,5705012,39925.36417,1959-04-24
57,5705012,39925.37741,1959-04-24
57,5705012,39925.37908,1959-04-24
57,5705012,39925.38259,1959-04-24
57,5705016,46564.00000,1977-06-27
57,5705016,14001.00000,1888-05-01
57,5705016,14005.00000,1888-05-05
57,5705016,14012.00000,1888-05-12
57,5705016,14081.00000,1888-07-20
57,5705016,14318.00000,1889-03-14
57,5705016,14385.00000,1889-05-20
57,5705016,14472.00000,1889-08-15
57,5705016,18817.00000,1901-07-09
57,5705016,18885.18748,1901-09-15
57,5705016,19116.00000,1902-05-04
57,5705016,19251.19236,1902-09-16
57,5705016,19628.19116,1903-09-28
57,5705016,23167.20672,1913-06-06
57,5705016,32711.31978,1939-07-24
57,5705016,39925.35184,1959-04-24
57,5705016,39925.36417,1959-04-24
57,5705016,39925.37741,1959-04-24
57,5705016,39925.37908,1959-04-24
57,5705016,39925.38259,1959-04-24
57,5705017,46751.46678,1977-12-31
57,5705017,14001.00000,1888-05-01
57,5705017,14005.00000,1888-05-05
57,5705017,14012.00000,1888-05-12
57,5705017,14081.00000,1888-07-20
57,5705017,14318.00000,1889-03-14
57,5705017,14385.00000,1889-05-20
57,5705017,14472.00000,1889-08-15
57,5705017,18817.00000,1901-07-09
57,5705017,18885.18748,1901-09-15
57,5705017,19116.00000,1902-05-04
57,5705017,19251.19236,1902-09-16
57,5705017,19628.19116,1903-09-28
57,5705017,23167.20672,1913-06-06
57,5705017,32711.31978,1939-07-24
57,5705017,39925.35184,1959-04-24
57,5705017,39925.36417,1959-04-24
57,5705017,39925.37741,1959-04-24
57,5705017,39925.37908,1959-04-24
57,5705017,39925.38259,1959-04-24
57,5705023,50403.49260,1987-12-31
57,5705023,44925.41272,1972-12-31
57,5705023,46750.00000,1977-12-30
57,5705023,14001.00000,1888-05-01
57,5705023,14005.00000,1888-05-05
57,5705023,14012.00000,1888-05-12
57,5705023,14081.00000,1888-07-20
57,5705023,14318.00000,1889-03-14
57,5705023,14385.00000,1889-05-20
57,5705023,14472.00000,1889-08-15
57,5705023,18817.00000,1901-07-09
57,5705023,18885.18748,1901-09-15
57,5705023,19116.00000,1902-05-04
57,5705023,19251.19236,1902-09-16
57,5705023,19628.19116,1903-09-28
57,5705023,23167.20672,1913-06-06
57,5705023,32711.31978,1939-07-24
57,5705023,39925.35184,1959-04-24
57,5705023,39925.36417,1959-04-24
57,5705023,39925.37741,1959-04-24
57,5705023,39925.37908,1959-04-24
57,5705023,39925.38259,1959-04-24
57,5705023,46721.00000,1977-12-01
57,5705023,21458.20249,1908-10-01
57,5705031,52739.00000,1994-05-24
57,5705031,54520.00000,1999-04-09
57,5705031,55316.00000,2001-06-13
57,5705032,52746.00000,1994-05-31
57,5705032,54520.00000,1999-04-09
57,5705032,55316.00000,2001-06-13
57,5705041,55972.00000,2003-03-31
57,5705041,55882.55686,2002-12-31
57,5705043,56186.00000,2003-10-31
57,5705043,56856.00000,2005-08-31
57,5705044,55882.55789,2002-12-31
57,5705044,56856.00000,2005-08-31
57,5706020,45655.45605,1974-12-31
57,5706020,14001.00000,1888-05-01
57,5706020,14005.00000,1888-05-05
57,5706020,14012.00000,1888-05-12
57,5706020,14081.00000,1888-07-20
57,5706020,14318.00000,1889-03-14
57,5706020,14385.00000,1889-05-20
57,5706020,14472.00000,1889-08-15
57,5706020,18817.00000,1901-07-09
57,5706020,18885.18748,1901-09-15
57,5706020,19116.00000,1902-05-04
57,5706020,19251.19236,1902-09-16
57,5706020,19628.19116,1903-09-28
57,5706020,23167.20672,1913-06-06
57,5706020,32711.31978,1939-07-24
57,5706020,39925.35184,1959-04-24
57,5706020,39925.36417,1959-04-24
57,5706020,39925.37741,1959-04-24
57,5706020,39925.37908,1959-04-24
57,5706020,39925.38259,1959-04-24
57,5706035,46386.45960,1976-12-31
57,5706035,44925.41272,1972-12-31
57,5706035,14001.00000,1888-05-01
57,5706035,14005.00000,1888-05-05
57,5706035,14012.00000,1888-05-12
57,5706035,14081.00000,1888-07-20
57,5706035,14318.00000,1889-03-14
57,5706035,14385.00000,1889-05-20
57,5706035,14472.00000,1889-08-15
57,5706035,18817.00000,1901-07-09
57,5706035,18885.18748,1901-09-15
57,5706035,19116.00000,1902-05-04
57,5706035,19251.19236,1902-09-16
57,5706035,19628.19116,1903-09-28
57,5706035,23167.20672,1913-06-06
57,5706035,32711.31978,1939-07-24
57,5706035,39925.35184,1959-04-24
57,5706035,39925.36417,1959-04-24
57,5706035,39925.37741,1959-04-24
57,5706035,39925.37908,1959-04-24
57,5706035,39925.38259,1959-04-24
57,5706054,47481.46610,1979-12-31
57,5706054,23549.18809,1914-06-23
58,5800500,14372.00000,1889-05-07
58,5800500,15070.00000,1891-04-05
58,5800500,33782.23162,1942-06-29
58,5800502,19987.18071,1904-09-21
58,5800502,42647.00000,1966-10-06
58,5800505,19985.18830,1904-09-19
58,5800505,23646.15888,1914-09-28
58,5800505,23646.21742,1914-09-28
58,5800505,23646.22531,1914-09-28
58,5800505,25392.21742,1919-07-10
58,5800507,33782.19875,1942-06-29
58,5800507,40329.00000,1960-06-01
58,5800508,17067.14870,1896-09-22
58,5800508,54877.00000,2000-03-31
58,5800508,55882.55295,2002-12-31
58,5800514,25910.20250,1920-12-09
58,5800514,50859.00000,1989-03-31
58,5800515,25014.20240,1918-06-27
58,5800515,50769.20250,1988-12-31
58,5800519,21462.19538,1908-10-05
58,5800519,33782.19875,1942-06-29
58,5800522,13635.00000,1887-05-01
58,5800522,15475.00000,1892-05-14
58,5800522,33782.24988,1942-06-29
58,5800523,24277.23653,1916-06-20
58,5800523,33782.25719,1942-06-29
58,5800525,22999.19173,1912-12-20
58,5800525,33782.25719,1942-06-29
58,5800527,35320.33181,1946-09-14
58,5800527,35320.35215,1946-09-14
58,5800530,14182.00000,1888-10-29
58,5800530,14567.00000,1889-11-18
58,5800530,33236.32780,1940-12-30
58,5800530,45655.40359,1974-12-31
58,5800532,21077.19484,1907-09-16
58,5800532,35320.25932,1946-09-14
58,5800539,18898.18414,1901-09-28
58,5800539,19990.15938,1904-09-24
58,5800539,35924.00000,1948-05-10
58,5800540,26993.15846,1923-11-27
58,5800540,33782.29371,1942-06-29
58,5800541,12232.00000,1883-06-28
58,5800541,19250.17684,1902-09-15
58,5800541,33782.23892,1942-06-29
58,5800542,19993.19145,1904-09-27
58,5800542,42461.00000,1966-04-03
58,5800543,28448.26611,1927-11-21
58,5800543,33782.26615,1942-06-29
58,5800547,26107.19444,1921-06-24
58,5800547,39254.33007,1957-06-22
58,5800548,14129.00000,1888-09-06
58,5800548,35320.26084,1946-09-14
58,5800549,24950.20986,1918-04-24
58,5800549,25470.20986,1919-09-26
58,5800549,29051.24330,1929-07-16
58,5800549,29573.21076,1930-12-20
58,5800549,32097.20986,1937-11-17
58,5800549,33782.25719,1942-06-29
58,5800556,15098.00000,1891-05-03
58,5800556,33782.29006,1942-06-29
58,5800559,13649.00000,1887-05-15
58,5800559,33782.23892,1942-06-29
58,5800561,15606.15562,1892-09-22
58,5800561,33782.23527,1942-06-29
58,5800564,14155.00000,1888-10-02
58,5800564,19253.18546,1902-09-18
58,5800564,33782.24988,1942-06-29
58,5800565,29748.29736,1931-06-13
58,5800565,33782.25719,1942-06-29
58,5800566,23537.22440,1914-06-11
58,5800566,37688.25331,1953-03-09
58,5800567,18886.14194,1901-09-16
58,5800567,18898.15166,1901-09-28
58,5800568,18898.13758,1901-09-28
58,5800568,23545.22166,1914-06-19
58,5800568,35672.00000,1947-09-01
58,5800568,48884.00000,1983-11-03
58,5800569,23544.20664,1914-06-18
58,5800569,33782.25353,1942-06-29
58,5800569,23929.18823,1915-07-08
58,5800569,23929.20643,1915-07-08
58,5800569,23929.22585,1915-07-08
58,5800569,33782.22066,1942-06-29
58,5800573,32487.22279,1938-12-12
58,5800573,49308.36645,1984-12-31
58,5800574,33782.14762,1942-06-29
58,5800574,37807.00000,1953-07-06
58,5800576,31257.29400,1935-07-31
58,5800576,33782.29371,1942-06-29
58,5800577,13442.00000,1886-10-20
58,5800577,23944.16618,1915-07-23
58,5800577,33782.28641,1942-06-29
58,5800577,37688.35885,1953-03-09
58,5800577,39254.35215,1957-06-22
58,5800582,14776.00000,1890-06-15
58,5800582,33782.16437,1942-06-29
58,5800583,19628.18902,1903-09-28
58,5800583,33782.26814,1942-06-29
58,5800588,14003.00000,1888-05-03
58,5800588,25473.24975,1919-09-29
58,5800588,33782.23162,1942-06-29
58,5800588,48167.00000,1981-11-16
58,5800588,59535.40543,2012-12-31
58,5800590,14345.00000,1889-04-10
58,5800590,33782.25719,1942-06-29
58,5800591,22074.17819,1910-06-09
58,5800591,22479.21780,1911-07-19
58,5800591,37688.25331,1953-03-09
58,5800591,14032.00000,1888-06-01
58,5800596,19630.19235,1903-09-30
58,5800596,33782.30832,1942-06-29
58,5800596,12198.00000,1883-05-25
58,5800597,13971.00000,1888-04-01
58,5800597,18898.18561,1901-09-28
58,5800599,18898.15476,1901-09-28
58,5800599,33782.19250,1942-06-29
58,5800599,41727.32293,1964-03-30
58,5800604,24312.13727,1916-07-25
58,5800604,33782.25719,1942-06-29
58,5800605,24110.18778,1916-01-05
58,5800605,46386.36782,1976-12-31
58,5800610,24501.23948,1917-01-30
58,5800610,33782.25353,1942-06-29
58,5800612,18898.14154,1901-09-28
58,5800612,19250.18079,1902-09-15
58,5800612,39254.23527,1957-06-22
58,5800612,41523.00000,1963-09-08
58,5800613,39254.26098,1957-06-22
58,5800613,54056.39977,1997-12-31
58,5800615,29748.19877,1931-06-13
58,5800615,33782.19877,1942-06-29
58,5800616,24949.24377,1918-04-23
58,5800616,33782.25719,1942-06-29
58,5800617,19630.13762,1903-09-30
58,5800617,33782.25719,1942-06-29
58,5800617,55882.13762,2002-12-31
58,5800618,14722.00000,1890-04-22
58,5800618,19622.14750,1903-09-22
58,5800618,33782.23892,1942-06-29
58,5800618,45522.00000,1974-08-20
58,5800618,54299.00000,1998-08-31
58,5800618,22186.17695,1910-09-29
58,5800619,24589.14781,1917-04-28
58,5800619,33782.25719,1942-06-29
58,5800620,29723.16334,1931-05-19
58,5800620,47481.43950,1979-12-31
58,5800622,14001.00000,1888-05-01
58,5800622,33782.14001,1942-06-29
58,5800623,13284.00000,1886-05-15
58,5800623,14138.00000,1888-09-15
58,5800623,22544.22517,1911-09-22
58,5800623,33782.30467,1942-06-29
58,5800623,39254.36325,1957-06-22
58,5800623,44925.42885,1972-12-31
58,5800626,13799.00000,1887-10-12
58,5800626,33782.19875,1942-06-29
58,5800626,45496.00000,1974-07-25
58,5800626,45290.43995,1973-12-31
58,5800627,13795.00000,1887-10-08
58,5800627,33145.30467,1940-09-30
58,5800627,54296.00000,1998-08-28
58,5800627,15148.00000,1891-06-22
58,5800627,16699.15523,1895-09-20
58,5800627,19630.14755,1903-09-30
58,5800628,19630.14755,1903-09-30
58,5800628,19997.19846,1904-10-01
58,5800628,33145.30467,1940-09-30
58,5800629,22445.22279,1911-06-15
58,5800629,22445.14503,1911-06-15
58,5800629,22445.18627,1911-06-15
58,5800629,22445.18992,1911-06-15
58,5800629,22445.19357,1911-06-15
58,5800630,14806.00000,1890-07-15
58,5800630,33782.27180,1942-06-29
58,5800631,23647.20933,1914-09-29
58,5800631,51310.00000,1990-06-25
58,5800632,13314.00000,1886-06-14
58,5800632,46386.39963,1976-12-31
58,5800633,14745.00000,1890-05-15
58,5800633,29573.15289,1930-12-20
58,5800633,45290.14745,1973-12-31
58,5800633,53325.53081,1995-12-31
58,5800634,13279.00000,1886-05-10
58,5800634,33782.29371,1942-06-29
58,5800639,42199.00000,1965-07-15
58,5800639,37688.35792,1953-03-09
58,5800640,19253.18871,1902-09-18
58,5800640,35320.29371,1946-09-14
58,5800640,54976.00000,2000-07-08
58,5800641,15127.00000,1891-06-01
58,5800641,18887.14406,1901-09-17
58,5800641,37688.23866,1953-03-09
58,5800642,14466.00000,1889-08-09
58,5800642,35320.33181,1946-09-14
58,5800642,35320.35215,1946-09-14
58,5800642,41851.00000,1964-08-01
58,5800642,42156.00000,1965-06-02
58,5800642,19985.18830,1904-09-19
58,5800642,26805.26495,1923-05-23
58,5800642,18452.16594,1900-07-09
58,5800642,18529.15200,1900-09-24
58,5800642,22438.22048,1911-06-08
58,5800642,22445.14503,1911-06-15
58,5800642,22544.22156,1911-09-22
58,5800642,22999.19173,1912-12-20
58,5800642,42962.00000,1967-08-17
58,5800642,44559.44376,1971-12-31
58,5800643,12198.00000,1883-05-25
58,5800643,12586.00000,1884-06-16
58,5800643,19986.17297,1904-09-20
58,5800643,33782.12586,1942-06-29
58,5800649,13696.00000,1887-07-01
58,5800649,14616.00000,1890-01-06
58,5800649,33782.28641,1942-06-29
58,5800649,37688.37224,1953-03-09
58,5800655,23268.19205,1913-09-15
58,5800655,53998.00000,1997-11-03
58,5800656,44559.41101,1971-12-31
58,5800656,20251.00000,1905-06-12
58,5800657,18159.14781,1899-09-19
58,5800657,33782.25719,1942-06-29
58,5800662,14001.00000,1888-05-01
58,5800662,19622.18767,1903-09-22
58,5800662,33782.21336,1942-06-29
58,5800662,49474.00000,1985-06-15
58,5800662,57343.51012,2006-12-31
58,5800663,29324.17817,1930-04-15
58,5800663,35320.34850,1946-09-14
58,5800668,20721.14758,1906-09-25
58,5800668,46265.00000,1976-09-01
58,5800669,24493.22892,1917-01-22
58,5800669,49308.22892,1984-12-31
58,5800670,19993.15615,1904-09-27
58,5800670,42215.00000,1965-07-31
58,5800671,17798.16557,1898-09-23
58,5800671,33782.25719,1942-06-29
58,5800672,17798.16557,1898-09-23
58,5800672,33782.25719,1942-06-29
58,5800673,21672.20356,1909-05-03
58,5800673,42892.34942,1967-06-08
58,5800676,12952.00000,1885-06-17
58,5800676,33782.25353,1942-06-29
58,5800678,25750.23571,1920-07-02
58,5800678,33782.25719,1942-06-29
58,5800678,17798.16951,1898-09-23
58,5800678,18448.13881,1900-07-05
58,5800678,18448.16990,1900-07-05
58,5800684,14002.00000,1888-05-02
58,5800684,33782.25353,1942-06-29
58,5800684,51134.44103,1989-12-31
58,5800685,31725.29852,1936-11-10
58,5800685,33782.30832,1942-06-29
58,5800687,15148.00000,1891-06-22
58,5800687,19630.16932,1903-09-30
58,5800687,54296.00000,1998-08-28
58,5800688,17798.16951,1898-09-23
58,5800688,18448.13881,1900-07-05
58,5800688,18448.16990,1900-07-05
58,5800689,31145.16346,1935-04-10
58,5800689,33782.29371,1942-06-29
58,5800692,26993.16345,1923-11-27
58,5800692,33782.29371,1942-06-29
58,5800694,13696.00000,1887-07-01
58,5800694,31000.24056,1934-11-16
58,5800694,33782.30993,1942-06-29
58,5800694,44559.24056,1971-12-31
58,5800694,44673.00000,1972-04-23
58,5800694,44925.44897,1972-12-31
58,5800694,45190.00000,1973-09-22
58,5800695,19993.18567,1904-09-27
58,5800695,24276.22082,1916-06-19
58,5800695,46020.45852,1975-12-31
58,5800696,18898.17832,1901-09-28
58,5800696,53279.00000,1995-11-15
58,5800697,14466.00000,1889-08-09
58,5800697,37688.33723,1953-03-09
58,5800697,22438.22048,1911-06-08
58,5800697,37688.28397,1953-03-09
58,5800697,18452.16594,1900-07-09
58,5800697,18529.15200,1900-09-24
58,5800697,19985.18830,1904-09-19
58,5800697,22445.14503,1911-06-15
58,5800697,22544.22156,1911-09-22
58,5800697,22999.19173,1912-12-20
58,5800697,42156.00000,1965-06-02
58,5800697,42962.00000,1967-08-17
58,5800697,44559.44376,1971-12-31
58,5800700,14141.00000,1888-09-18
58,5800700,30095.25495,1932-05-25
58,5800706,14277.00000,1889-02-01
58,5800706,40677.00000,1961-05-15
58,5800712,35320.33054,1946-09-14
58,5800712,37688.35792,1953-03-09
58,5800712,42199.00000,1965-07-15
58,5800714,13058.00000,1885-10-01
58,5800714,18898.16364,1901-09-28
58,5800714,19992.16011,1904-09-26
58,5800714,33782.16954,1942-06-29
58,5800714,18898.17325,1901-09-28
58,5800716,18449.18443,1900-07-06
58,5800716,18517.00000,1900-09-12
58,5800717,21077.19280,1907-09-16
58,5800717,33782.24988,1942-06-29
58,5800717,47819.00000,1980-12-03
58,5800717,51300.00000,1990-06-15
58,5800717,59535.35429,2012-12-31
58,5800718,23177.22075,1913-06-16
58,5800718,23177.19569,1913-06-16
58,5800719,23177.19569,1913-06-16
58,5800719,51499.46568,1990-12-31
58,5800721,23178.19875,1913-06-17
58,5800721,37688.19875,1953-03-09
58,5800721,50769.32627,1988-12-31
58,5800722,18529.13985,1900-09-24
58,5800722,39254.33007,1957-06-22
58,5800723,19997.15522,1904-10-01
58,5800723,33782.19509,1942-06-29
58,5800725,12904.00000,1885-04-30
58,5800725,13990.00000,1888-04-20
58,5800725,33782.25353,1942-06-29
58,5800728,14366.00000,1889-05-01
